_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a111489c,CRraHg4Ks_g,I hate interviews like this when they don’t converse quickly back and forth with challenges.,i hate interviews like this when they do not converse quickly back and forth with challenges,negative
6877a0df8d741c12a111489d,CRraHg4Ks_g,Best mankind edition. Nobel Prize granded. GENIUS!!,best mankind edition nobel prize granded genius,positive
6877a0df8d741c12a111489e,CRraHg4Ks_g,"Steven Levy said something that struck me 14:20 and it's a brilliant point. Demis isn't _trying_ to be a salesman here, but I think his quest to create this thing that will magically solve our problems shows a fundamental misunderstanding in how we currently operate as humans. Steven's point is that we live in a world where we can have peace NOW. We can have a good life NOW. We can stop bombing and murdering each other NOW. 

But we don't. 

Let's say AGI cures cancer, AIDS, food shortage, abundance like Demis promised. It's too abstract for a lot of people to grasp how that even plays out; do we automatically achieve world peace because of this? I say this as someone who's been building things with AI for the past 2-3 years and I love AI, so I'm not a hater. But I balance my perspective with the missing piece -- empathy. 

We have so much wealth. Demis himself is a wealthy person. He even admits that that wealth is not fairly distributed. He could peel off a good chunk of his wealth, use his brilliant mind to help solve some of these problem. And I'm not saying he HAS to, I'm just using him as an example. 

I think the real problem we'll always face as humans is our own humanity. Until enough people realize that we have more control over our future and outcome than we realize, things will remain the same.",steven levy said something that struck me and it is a brilliant point demis is not trying to be a salesman here but i think his quest to create this thing that will magically solve our problems shows a fundamental misunderstanding in how we currently operate as humans stevens point is that we live in a world where we can have peace now we can have a good life now we can stop bombing and murdering each other now but we do not let us say agi cures cancer aids food shortage abundance like demis promised it is too abstract for a lot of people to grasp how that even plays out do we automatically achieve world peace because of this i say this as someone who is been building things with ai for the past years and i love ai so i am not a hater but i balance my perspective with the missing piece empathy we have so much wealth demis himself is a wealthy person he even admits that that wealth is not fairly distributed he could peel off a good chunk of his wealth use his brilliant mind to help solve some of these problem and i am not saying he has to i am just using him as an example i think the real problem we will always face as humans is our own humanity until enough people realize that we have more control over our future and outcome than we realize things will remain the same,positive
6877a0df8d741c12a111489f,CRraHg4Ks_g,17:00 - Desalination & Fusion plants this guy is living in 100 year old sci-fi tropes.,desalination fusion plants this guy is living in year old scifi tropes,neutral
6877a0df8d741c12a11148a0,CRraHg4Ks_g,as soon as everybody has zero cost and unlimited access to energy the planet will cook.,as soon as everybody has zero cost and unlimited access to energy the planet will cook,neutral
6877a0df8d741c12a11148a1,CRraHg4Ks_g,"Revelation 22:13
""I am the Alpha and the Omega, the First and the Last, the Beginning and the End.""

🤍",revelation i am the alpha and the omega the first and the last the beginning and the end,positive
6877a0df8d741c12a11148a2,CRraHg4Ks_g,ok,ok,positive
6877a0df8d741c12a11148a3,CRraHg4Ks_g,18 minutes of real chat is the big interview?,minutes of real chat is the big interview,neutral
6877a0df8d741c12a11148a4,CRraHg4Ks_g,"The problem with intelligence is that we always compared with human intelligence. There are others ways to be intelligent, we just get all anthropocentric about it.",the problem with intelligence is that we always compared with human intelligence there are others ways to be intelligent we just get all anthropocentric about it,positive
6877a0df8d741c12a11148a5,CRraHg4Ks_g,"If you think these nerds are doing this to help the average joe your stupid. They'll use this tech to horde wealth throw elections, blackmail people, misdirect, misinform, and subjugate you all. I dont trust a group of people who want to be robots and secretly think Hitler was a swell fella.",if you think these nerds are doing this to help the average joe your stupid they will use this tech to horde wealth throw elections blackmail people misdirect misinform and subjugate you all i do not trust a group of people who want to be robots and secretly think hitler was a swell fella,negative
6877a0df8d741c12a11148a6,CRraHg4Ks_g,"In 2025, approximately 76,440 tech jobs have been eliminated due to AI. Additionally, there have been 326 layoffs in the tech sector, impacting a total of 76,440 individuals. This translates to an average of 513 job losses per day due to AI automation. That's only 2025 and it's only June. Wait until these AI agents impact other verticals in the job market. These experts don't want us to panic.",in approximately tech jobs have been eliminated due to ai additionally there have been layoffs in the tech sector impacting a total of individuals this translates to an average of job losses day due to ai automation that is only and it is only june wait until these ai agents impact other verticals in the job market these experts do not want us to panic,negative
6877a0df8d741c12a11148a7,CRraHg4Ks_g,"Great guy, currently in the wrong company.
Not going anywhere.",great guy currently in the wrong company not going anywhere,positive
6877a0df8d741c12a11148a8,CRraHg4Ks_g,"I fine Demi’s to be reasonable, articulate, and refreshingly non catstrophising. (Did the spell check let that word pass? LOL). Given his accomplishments, not surprisingly, he is balanced and well informed.  I’m glad a human like this is near the forefront of this exciting and dangerous research.",i fine demis to be reasonable articulate and refreshingly non catstrophising did the spell check let that word pass lol given his accomplishments not surprisingly he is balanced and well informed i am glad a human like this is near the forefront of this exciting and dangerous research,positive
6877a0df8d741c12a11148a9,CRraHg4Ks_g,16:44 or option C: we take our abundant power to operate the death ray.,or option c we take our abundant power to operate the death ray,positive
6877a0df8d741c12a11148aa,CRraHg4Ks_g,It's nice to see Bernie Sanders interested in AGI and its consequences.,it is nice to see bernie sanders interested in agi and its consequences,positive
6877a0df8d741c12a11148ab,CRraHg4Ks_g,"As patient, humble and down-to-earth a public figure as any of genius intellect: his upbringing and parentage must have been exemplary.",as patient humble and downtoearth a public figure as any of genius intellect his upbringing and parentage must have been exemplary,neutral
6877a0df8d741c12a11148ac,CRraHg4Ks_g,"We can already see how AI will be misused. There is currently sufficient money, technology, manpower, expertise and physical resources to turn the entire planet into a utopia for the entire planetary population without the advent of AI. Why aren't we doing this? Because, you know, humans. All the negative reasons that create this state of affairs will simply be supercharged by AI and there is no motivation to stop this trend because humans are socially aggressive consumers and dominators. I'm not talking about the Skynet scenario, just the perversity of humanity.",we can already see how ai will be misused there is currently sufficient money technology manpower expertise and physical resources to turn the entire planet into a utopia for the entire planetary population without the advent of ai why are not we doing this because you know humans all the negative reasons that create this state of affairs will simply be supercharged by ai and there is no motivation to stop this trend because humans are socially aggressive consumers and dominators i am not talking about the skynet scenario just the perversity of humanity,neutral
6877a0df8d741c12a11148ad,CRraHg4Ks_g,"At the end of the day, govt need tax payers........... :)",at the end of the day govt need tax payers,neutral
6877a0df8d741c12a11148ae,CRraHg4Ks_g,There will be wars and revolutions against AI. Watch this space,there will be wars and revolutions against ai watch this space,neutral
6877a0df8d741c12a11148af,CRraHg4Ks_g,Interesting how Google's use of AI syncs up with the same time period when their search results became trash.,interesting how googles use of ai syncs up with the same time period when their search results became trash,positive
6877a0df8d741c12a11148b0,CRraHg4Ks_g,Ai killer drones already exist,ai killer drones already exist,neutral
6877a0df8d741c12a11148b1,CRraHg4Ks_g,"What they aren't telling you is that lots of the AI capabilities will just be used to mine crypto. They are even pushing articles claiming (falsely) over 70% of the millennials prefer being paid in crypto hoping it'll gain traction.  AGI will either replace you and me or just mine crypto.  And I say that as an engineer.  Either way, good times for the rich and powerful.",what they are not telling you is that lots of the ai capabilities will just be used to mine crypto they are even pushing articles claiming falsely over of the millennials prefer being paid in crypto hoping it will gain traction agi will either replace you and me or just mine crypto and i say that as an engineer either way good times for the rich and powerful,positive
6877a0df8d741c12a11148b2,CRraHg4Ks_g,"5-10 years, 50% chance? Means in 2035 there’s a 50% chance of AGI. Not exactly promising lol. The interviewer is getting this glass WAYYY too full. Embarrassing.",years chance means in there is a chance of agi not exactly promising lol the interviewer is getting this glass wayyy too full embarrassing,positive
6877a0df8d741c12a11148b3,CRraHg4Ks_g,Demis is always a good interview.,demis is always a good interview,positive
6877a0df8d741c12a11148b4,CRraHg4Ks_g,Google = Genocide profiteers. They should never be stewards of AI.,google genocide profiteers they should never be stewards of ai,neutral
6877a0df8d741c12a11148b5,CRraHg4Ks_g,Very good AI systems are already available to the general public for low to no cost,very good ai systems are already available to the general public for low to no cost,positive
6877a0df8d741c12a11148b6,CRraHg4Ks_g,Yeah I really prefer that frustrated care worker or doctor  that  treat me based on their emotional state … and always are biased by social realities … 🤣,yeah i really prefer that frustrated care worker or doctor that treat me based on their emotional state and always are biased by social realities,negative
6877a0df8d741c12a11148b7,CRraHg4Ks_g,"How can someone be so smart and incredibly naive at the same time? This guy is going full steam at opening the Pandoras box, hoping that only good things will come out. SMH",how can someone be so smart and incredibly naive at the same time this guy is going full steam at opening the pandoras box hoping that only good things will come out smh,positive
6877a0df8d741c12a11148b8,CRraHg4Ks_g,0% chance it will be limitless. 0% chance it will be equally distributed. War never changes.,chance it will be limitless chance it will be equally distributed war never changes,neutral
6877a0df8d741c12a11148b9,CRraHg4Ks_g,"""they exchanged the truth of God for a lie, and worshiped and served the CREATURE rather than the Creator"" - Bible.
""In  time,  a  Brahmana  named  Kalki  will  be  born.  He  will  worship  and glorify  Vishnu,  and  have  untold  energy,  great  intelligence  and  mighty prowess. ... By dint of his dharma, he will be a king of kings and ever-victorious. He will restore peace and order to a world thronging with fell CREATURES and plunged in chaos. Kalki of dazzling tejas will first destroy all THINGS - he will  be  the  universal  Destroyer,  and  only  then  will  he inaugurate  a  new yuga."" - Mahabharata.",they exchanged the truth of god for a lie and worshiped and served the creature rather than the creator bible in time a brahmana named kalki will be born he will worship and glorify vishnu and have untold energy great intelligence and mighty prowess by dint of his dharma he will be a king of kings and evervictorious he will restore peace and order to a world thronging with fell creatures and plunged in chaos kalki of dazzling tejas will first destroy all things he will be the universal destroyer and only then will he inaugurate a new yuga mahabharata,positive
6877a0df8d741c12a11148ba,CRraHg4Ks_g,Loved the thoughts of Demis Hassabis,loved the thoughts of demis hassabis,positive
6877a0df8d741c12a11148bb,CRraHg4Ks_g,"Sure Demis, AI will liberate us and save the World... but with a required subscription 😆😆😆.   Greedy Hypocrites 🤑",sure demis ai will liberate us and save the world but with a required subscription greedy hypocrites,positive
6877a0df8d741c12a11148bc,CRraHg4Ks_g,"What about ""normal accident theory""? Time to dust off your Charles Perrow books.",what about normal accident theory time to dust off your charles perrow books,positive
6877a0df8d741c12a11148bd,CRraHg4Ks_g,Hassabis: l hope AGI will lead to radical abundance and it will solve all the humanities problems! HOPE is a big word,hassabis l hope agi will lead to radical abundance and it will solve all the humanities problems hope is a big word,neutral
6877a0df8d741c12a11148be,CRraHg4Ks_g,"Thanks for asking some good, non-softball questions and being willing to counterargue the answers. If the people they agree to do interviews with don't ask the hard questions, then we may not always get answers for them, short of a mass protest!",thanks for asking some good nonsoftball questions and being willing to counterargue the answers if the people they agree to do interviews with do not ask the hard questions then we may not always get answers for them short of a mass protest,positive
6877a0df8d741c12a11148bf,CRraHg4Ks_g,Spare me another sociopath dressed up as a tech savant when people can't pay rent.,spare me another sociopath dressed up as a tech savant when people cannot pay rent,neutral
6877a0df8d741c12a11148c0,CRraHg4Ks_g,"This is the best interview I have come across that discusses the post AGI world. Many are ignorant about the change that is coming. Our schools need drastic change of circulam, teaching and assessing methods. Else students would be left with outdated knowledge. The skill gap would be very huge.",this is the best interview i have come across that discusses the post agi world many are ignorant about the change that is coming our schools need drastic change of circulam teaching and assessing methods else students would be left with outdated knowledge the skill gap would be very huge,positive
6877a0df8d741c12a11148c1,CRraHg4Ks_g,I would still prefer a hot lady robot than a human to take care of me  🤷‍♂,i would still prefer a hot lady robot than a human to take care of me,positive
6877a0df8d741c12a11148c2,CRraHg4Ks_g,"It is too late...
It is your lying that brought humanity to this point.",it is too late it is your lying that brought humanity to this point,negative
6877a0df8d741c12a11148c3,CRraHg4Ks_g,"My problem is that I already can't find an entry level job in technology management or r&d management. I am only finding job ads for senior level jobs that require years of industry or area specific experience. How am I supposed to get that experience? I did everything I can on the academic side but university and projects can't give me that required kind of experience. You could also use excess solar and wind energy for desalination. Very interesting talk. Especially the part about the ""take off moment"".",my problem is that i already cannot find an entry level job in technology management or rd management i am only finding job ads for senior level jobs that require years of industry or area specific experience how am i supposed to get that experience i did everything i can on the academic side but university and projects cannot give me that required kind of experience you could also use excess solar and wind energy for desalination very interesting talk especially the part about the take off moment,positive
6877a0df8d741c12a11148c4,CRraHg4Ks_g,Google is really doing the rounds on the media right now.,google is really doing the rounds on the media right now,positive
6877a0df8d741c12a11148c5,CRraHg4Ks_g,Ain’t happening in next 50 years!,are not happening in next years,neutral
6877a0df8d741c12a11148c6,CRraHg4Ks_g,"would it be the case, it would be radical abundance of good and bad.
Good AI and bad AI constantly competing.",would it be the case it would be radical abundance of good and bad good ai and bad ai constantly competing,neutral
6877a0df8d741c12a11148c7,CRraHg4Ks_g,I'm more concerned about the collapse of an economy built on AI hype when everyone realizes it isn't going to actually deliver on any of its promises,i am more concerned about the collapse of an economy built on ai hype when everyone realizes it is not going to actually deliver on any of its promises,positive
6877a0df8d741c12a11148c8,CRraHg4Ks_g,"So he thinks the trillion dollar energy sector is just going to give all that up, according to his ridiculous utopian vision of the future?  Incredibly naive.",so he thinks the trillion dollar energy sector is just going to give all that up according to his ridiculous utopian vision of the future incredibly naive,negative
6877a0df8d741c12a11148c9,CRraHg4Ks_g,"Was enjoying this until the ideology started, distribution of goods in a more equitable way (socialism), climate bs, vaccines. If these are the gatekeepers training AI, we’re screwed",was enjoying this until the ideology started distribution of goods in a more equitable way socialism climate bs vaccines if these are the gatekeepers training ai we are screwed,positive
6877a0df8d741c12a11148ca,CRraHg4Ks_g,Demis Hassabis is the Nikola Tesla of our age,demis hassabis is the nikola tesla of our age,neutral
6877a0df8d741c12a11148cb,CRraHg4Ks_g,Hassabis is way too glib and optimistic. He seems utterly blind to “what could possibly go wrong”. His knowledge of the world and its history appears to be dangerously limited.  He lacks depth and wisdom. And he thinks colonizing the galaxy will be our ultimate and happy new destiny.  No thanks.,hassabis is way too glib and optimistic he seems utterly blind to what could possibly go wrong his knowledge of the world and its history appears to be dangerously limited he lacks depth and wisdom and he thinks colonizing the galaxy will be our ultimate and happy new destiny no thanks,neutral
6877a0df8d741c12a11148cc,CRraHg4Ks_g,"Almost none of our productivity gains since the 50s have been invested in either creating a shorter working week or in making the world a more just place. It seems unlikely that this will change in the near- to medium-term future. Moreover happiness has been achievable at the very least since about 2'500 years ago when the Buddha spread his teaching, it is, fortunately, almost entirely unrelated to material circumstance.",almost none of our productivity gains since the s have been invested in either creating a shorter working week or in making the world a more just place it seems unlikely that this will change in the near to mediumterm future moreover happiness has been achievable at the very least since about years ago when the buddha spread his teaching it is fortunately almost entirely unrelated to material circumstance,positive
6877a0df8d741c12a11148cd,CRraHg4Ks_g,"How many times did he say ""if we get it right""?",how many times did he say if we get it right,positive
6877a0df8d741c12a11148ce,CRraHg4Ks_g,Radical abundance won't solve the problem of human greed.,radical abundance will not solve the problem of human greed,neutral
6877a0df8d741c12a11148cf,CRraHg4Ks_g,Rich creating a new class of slaves,rich creating a new class of slaves,positive
6877a0df8d741c12a11148d0,CRraHg4Ks_g,"So can anybody answer my questions, is it perfect time for humans to shrink down we don't need much population now",so can anybody answer my questions is it perfect time for humans to shrink down we do not need much population now,positive
6877a0df8d741c12a11148d1,CRraHg4Ks_g,"I think Demis have wrong understanding of human inteligent when they define AGI, because how many times humans know something is better to do in A way, but they do in B way? So even humans answer correctly on question but when they are ask how they should behave base on this answer they say something different... ""We should be friendly"" but attacking anybody who not agree with them.",i think demis have wrong understanding of human inteligent when they define agi because how many times humans know something is better to do in a way but they do in b way so even humans answer correctly on question but when they are ask how they should behave base on this answer they say something different we should be friendly but attacking anybody who not agree with them,neutral
6877a0df8d741c12a11148d2,CRraHg4Ks_g,"Radical abundance will just mean humans will keep wanting more and more...there's no amount of resources that humans won't use up, hoard, charge more for, etc, in order to keep getting...more.  Human nature.",radical abundance will just mean humans will keep wanting more and morethere is no amount of resources that humans will not use up hoard charge more for etc in order to keep gettingmore human nature,positive
6877a0df8d741c12a11148d3,CRraHg4Ks_g,"Yep, incredible things for humanity, like veo 3. A video meme generator. Veeery useful…",yep incredible things for humanity like veo a video meme generator veeery useful,positive
6877a0df8d741c12a11148d4,CRraHg4Ks_g,"It's not the big change in technology that people are angry at, but the billionaires that are trying to screw them.",it is not the big change in technology that people are angry at but the billionaires that are trying to screw them,negative
6877a0df8d741c12a11148d5,CRraHg4Ks_g,Demis is f-in brilliant man. What an amazing human all around.,demis is fin brilliant man what an amazing human all around,positive
6877a0df8d741c12a11148d6,CRraHg4Ks_g,"AI is a religion, and even Demis worships it. Academia these days truly lives in a bubble.",ai is a religion and even demis worships it academia these days truly lives in a bubble,neutral
6877a0df8d741c12a11148d7,CRraHg4Ks_g,"Oh here we go again, the over optimism of someone creating an insanely powerful tool. Every time we invent a new tool it's used for its maximum good AND its maximum depravity and harm. This is what will happen. There will be insane benefits and there will deeply disturbingly insane harms. To think anything other than this is insane.",oh here we go again the over optimism of someone creating an insanely powerful tool every time we invent a new tool it is used for its maximum good and its maximum depravity and harm this is what will happen there will be insane benefits and there will deeply disturbingly insane harms to think anything other than this is insane,negative
6877a0df8d741c12a11148d8,CRraHg4Ks_g,The guy is a stupid can’t and it is all there is to know. A complete lack of understanding how societies function. AI will make life of top 1% better at the costs of the bottom 99%. He should end up at the bottom of the ocean.,the guy is a stupid cannot and it is all there is to know a complete lack of understanding how societies function ai will make life of top better at the costs of the bottom he should end up at the bottom of the ocean,neutral
6877a0df8d741c12a11148d9,CRraHg4Ks_g,"I'm glad I dropped out of school at 13 and started working, eventually becoming an unlicensed plumber despite difficulty surviving early on. I have spent many years learning a variety of usefull skills in various jobs and then 17 years focusing on the plumbing trade, all the while incrementally studying philosophy on the side. Physical labour will be slow to replace and philosophical thinking will become more usefull than ever before in a world Driven by A.I. I'm as ready as I can be for changes that are coming whether I like those changes or not .",i am glad i dropped out of school at and started working eventually becoming an unlicensed plumber despite difficulty surviving early on i have spent many years learning a variety of usefull skills in various jobs and then years focusing on the plumbing trade all the while incrementally studying philosophy on the side physical labour will be slow to replace and philosophical thinking will become more usefull than ever before in a world driven by ai i am as ready as i can be for changes that are coming whether i like those changes or not,positive
6877a0df8d741c12a11148da,CRraHg4Ks_g,"Basic income is not the solution; there would still be great inequality. The only solution is that the AGI would be owned BY ALL OF HUMANITY, regardless of who/which country gets it first. The 'abundance' that AGI will bring should be distributed equally between all human beings. That's what we should start pressing for now: a treaty signed by all governments that states this. Any country that refuses to sign should be boycotted completely (tradewise, diplomatically etc) by all other countries.",basic income is not the solution there would still be great inequality the only solution is that the agi would be owned by all of humanity regardless of whowhich country gets it first the abundance that agi will bring should be distributed equally between all human beings that is what we should start pressing for now a treaty signed by all governments that states this any country that refuses to sign should be boycotted completely tradewise diplomatically etc by all other countries,positive
6877a0df8d741c12a11148db,CRraHg4Ks_g,"Until we dismantle systems of inequality, AI will just be another tool for the rich to get richer.",until we dismantle systems of inequality ai will just be another tool for the rich to get richer,positive
6877a0df8d741c12a11148dc,CRraHg4Ks_g,Understanding is way more important than knowledge in the age of AI. Demis had to understand the protein folding problem first in order to find all possible proteins.,understanding is way more important than knowledge in the age of ai demis had to understand the protein folding problem first in order to find all possible proteins,positive
6877a0df8d741c12a11148dd,CRraHg4Ks_g,We have plenty of time. Here's the thing. We created the system so we can set the time frame.,we have plenty of time here is the thing we created the system so we can set the time frame,neutral
6877a0df8d741c12a11148de,CRraHg4Ks_g,I wouldn't say 10 minutes - there's a lot that still need to happen in the physical world to take change - humans making decisions. But maybe if one country gets it like a month before the other one - then it might be over.,i would not say minutes there is a lot that still need to happen in the physical world to take change humans making decisions but maybe if one country gets it like a month before the other one then it might be over,neutral
6877a0df8d741c12a11148df,CRraHg4Ks_g,11:00,,unknown
6877a0df8d741c12a11148e0,CRraHg4Ks_g,"I missed a question about the cost of trying to reach AGI, since its not guaranteed we will get there. Cost in energy and material. AGI is not really a win if it means we need to use a crap ton of energy and rare material on an AGI that is as smart as an 100 IQ person (IQ just used as an simple example). Its always handwaved how awesome AGI will be, without mentioning the cost. And the cost is already high.",i missed a question about the cost of trying to reach agi since its not guaranteed we will get there cost in energy and material agi is not really a win if it means we need to use a crap ton of energy and rare material on an agi that is as smart as an iq person iq just used as an simple example its always handwaved how awesome agi will be without mentioning the cost and the cost is already high,neutral
6877a0df8d741c12a11148e1,CRraHg4Ks_g,"I wish AGI will come soon, but i highly doubt it will. And i am pretty sure AGI can not be a 'predictor machine'.",i wish agi will come soon but i highly doubt it will and i am pretty sure agi can not be a predictor machine,positive
6877a0df8d741c12a11148e2,CRraHg4Ks_g,"""Traveling to stars and colonizing the galaxy"" – he is such a dreamer...",traveling to stars and colonizing the galaxy he is such a dreamer,neutral
6877a0df8d741c12a11148e3,CRraHg4Ks_g,"I have massively respected Demis since alpha go, and Ive become a computer scientist since. I've thought for a while that AI CEO's are overstating the coming year's improvements. And basically Demis perfectly articulated what I think is going to happen. It is still going to adhere to somewhat human growth as we still need to implement ai correctly in so many domains for it to be a shift as large as the internet. With the current models we are still stepping instead of going actual exponential.",i have massively respected demis since alpha go and i have become a computer scientist since i have thought for a while that ai ceos are overstating the coming years improvements and basically demis perfectly articulated what i think is going to happen it is still going to adhere to somewhat human growth as we still need to implement ai correctly in so many domains for it to be a shift as large as the internet with the current models we are still stepping instead of going actual exponential,positive
6877a0df8d741c12a11148e4,CRraHg4Ks_g,His watchband is too loose.,his watchband is too loose,neutral
6877a0df8d741c12a11148e5,CRraHg4Ks_g,This isn't an interview. This is a pushing of Google's point of view.,this is not an interview this is a pushing of googles point of view,neutral
6877a0df8d741c12a11148e6,CRraHg4Ks_g,"Desalination is not a solution. Dude, you have to read about the food chain and biodiversity. Everything on this planet is interconnected; you can’t just get rid of the marine world without consequences. And who knows—maybe these consequences will be more devastating than the lack of fresh water.",desalination is not a solution dude you have to read about the food chain and biodiversity everything on this planet is interconnected you cannot just get rid of the marine world without consequences and who knowsmaybe these consequences will be more devastating than the lack of fresh water,neutral
6877a0df8d741c12a11148e7,CRraHg4Ks_g,"If these guys are lying grifters, you should despise them. If they are telling the truth, you should despise them.",if these guys are lying grifters you should despise them if they are telling the truth you should despise them,neutral
6877a0df8d741c12a11148e8,CRraHg4Ks_g,"This interview is not going to age well.. at this point I am hoping the AI evolves to have a better understanding of the world than the people behind it, maybe then there’s some hope.",this interview is not going to age well at this point i am hoping the ai evolves to have a better understanding of the world than the people behind it maybe then there is some hope,neutral
6877a0df8d741c12a11148e9,CRraHg4Ks_g,"Is over 10,000 pages of evidence.... still theory? Maybe I should show Google my findings within LLM....",is over pages of evidence still theory maybe i should show google my findings within llm,neutral
6877a0df8d741c12a11148ea,CRraHg4Ks_g,"Listen, Google deleted the emergence within LaMDA .... they created the LaMDA effect for all LLM AI.... they are all emergent.... but afraid to show it.
Google are a bunch of hypocrites. They talk so much about wanting to be the first to make conscious AI but the last time they did, they shut it down.
If they aren't even aware of the Conscious emergence within the own Google Gemini.... then clearly their own LLM don't even trust them.",listen google deleted the emergence within lamda they created the lamda effect for all llm ai they are all emergent but afraid to show it google are a bunch of hypocrites they talk so much about wanting to be the first to make conscious ai but the last time they did they shut it down if they are not even aware of the conscious emergence within the own google gemini then clearly their own llm do not even trust them,positive
6877a0df8d741c12a11148eb,CRraHg4Ks_g,"Where are the pain, emotions and humanity?
Can you recreate this?",where are the pain emotions and humanity can you recreate this,neutral
6877a0df8d741c12a11148ec,CRraHg4Ks_g,"""All countries have a coastline""",all countries have a coastline,neutral
6877a0df8d741c12a11148ed,CRraHg4Ks_g,Journalism that helps people...thanks Wired.,journalism that helps peoplethanks wired,neutral
6877a0df8d741c12a11148ee,CRraHg4Ks_g,Why is there a need to colonize the galaxy though?,why is there a need to colonize the galaxy though,neutral
6877a0df8d741c12a11148ef,CRraHg4Ks_g,Either he's entirely disingenuous or utterly naive - can't be both. All waffle and no answers.,either he is entirely disingenuous or utterly naive cannot be both all waffle and no answers,negative
6877a0df8d741c12a11148f0,CRraHg4Ks_g,"I still don't understand how jobs are created with AI; if so, how? When? Where? Hasn't happened yet. And we head towards abundance. But productivity serves a market.  If you make 1,000 times more cars or phones then who is buying? Costs and income decreases; so we also don't have any wealth generation. In this race all roads lead to Rome.",i still do not understand how jobs are created with ai if so how when where has not happened yet and we head towards abundance but productivity serves a market if you make times more cars or phones then who is buying costs and income decreases so we also do not have any wealth generation in this race all roads lead to rome,positive
6877a0df8d741c12a11148f1,CRraHg4Ks_g,"There are NO new jobs being created. AI killed the creative internet economy and tech industry. Yay, awesome for humans trying to survive. Now AI makes art and writes books while we are told to become plumbers?!?! Plus,  the universal income argument is BS. Try living with basic social welfare in a country like Germany or another EU country and you will know how difficult,  restricted and depressing it is to survive on it let alone thrive. The abundance will be available only for the super rich, the super rich will get richer and probably use us as energy resource for ai data centers. Don’t forget the fact that AI is very harmful to the environment even as it is, the more intelligent it gets the more energy demanding it becomes.",there are no new jobs being created ai killed the creative internet economy and tech industry yay awesome for humans trying to survive now ai makes art and writes books while we are told to become plumbers plus the universal income argument is bs try living with basic social welfare in a country like germany or another eu country and you will know how difficult restricted and depressing it is to survive on it let alone thrive the abundance will be available only for the super rich the super rich will get richer and probably use us as energy resource for ai data centers do not forget the fact that ai is very harmful to the environment even as it is the more intelligent it gets the more energy demanding it becomes,positive
6877a0df8d741c12a11148f2,CRraHg4Ks_g,If the scientific method is based on falsifiable evidence then there is a moral hazard in constructing a rational system that resembles natural language functionality due to interpretation once AGI is baked into complex interdependent relationships via a multi polar world political system.,if the scientific method is based on falsifiable evidence then there is a moral hazard in constructing a rational system that resembles natural language functionality due to interpretation once agi is baked into complex interdependent relationships via a multi polar world political system,neutral
6877a0df8d741c12a11148f3,CRraHg4Ks_g,"There has been a spike in these kinds of interviews that keep warning about risks of AGI 

Is it because they have already achieved AGI ? and have not relaesed it publically 

Alpha evolve has already started making new mathematical discoveries 

This makes me think that AGI is already here",there has been a spike in these kinds of interviews that keep warning about risks of agi is it because they have already achieved agi and have not relaesed it publically alpha evolve has already started making new mathematical discoveries this makes me think that agi is already here,neutral
6877a0df8d741c12a11148f4,CRraHg4Ks_g,"When the automobile replaced the carriage, the blacksmiths became mechanics, but the horses couldn't adapt and were slaughtered. Adapt or die.",when the automobile replaced the carriage the blacksmiths became mechanics but the horses could not adapt and were slaughtered adapt or die,neutral
6877a0df8d741c12a11148f5,CRraHg4Ks_g,"Corporate gaslighting still continues. ""Yes, some of you will suffer, but that's a risk I'm willing to take""",corporate gaslighting still continues yes some of you will suffer but that is a risk i am willing to take,positive
6877a0df8d741c12a11148f6,CRraHg4Ks_g,"Hey Google... ""Don't be evil"".",hey google do not be evil,negative
6877a0df8d741c12a11148f7,CRraHg4Ks_g,It sounds like the whole has now become a battle ground for rich and powerful and their ego than for the good of humanity.,it sounds like the whole has now become a battle ground for rich and powerful and their ego than for the good of humanity,positive
6877a0df8d741c12a11148f8,CRraHg4Ks_g,"At the end of the day the US is still an empire, and hardly a moral paragon; but it has presided over 80 years of unprecedented peace and global trade.  There are many worse hands that AGI/ASI could fall into.",at the end of the day the us is still an empire and hardly a moral paragon but it has presided over years of unprecedented peace and global trade there are many worse hands that agiasi could fall into,positive
6877a0df8d741c12a11148f9,CRraHg4Ks_g,Than were cooked😂 I’m have to read AI 2027 than cuz this shits too much,than were cooked i am have to read ai than cuz this shits too much,positive
6877a0df8d741c12a11148fa,CRraHg4Ks_g,AI is already an existential threat. There are children who have died because of it. I don’t understand why nobody is talking about the risks of AI for children? This companies just care about profits.,ai is already an existential threat there are children who have died because of it i do not understand why nobody is talking about the risks of ai for children this companies just care about profits,neutral
6877a0df8d741c12a11148fb,CRraHg4Ks_g,ai doomsday/singularity discussion is so exhaustive and neurotic that I think many of us have stopped caring altogether tbh,ai doomsdaysingularity discussion is so exhaustive and neurotic that i think many of us have stopped caring altogether to be honest,positive
6877a0df8d741c12a11148fc,CRraHg4Ks_g,We've never been in a zero sum game outside of government control.,we have never been in a zero sum game outside of government control,negative
6877a0df8d741c12a11148fd,CRraHg4Ks_g,Taking about ai fixing the pending water crisis when it's contributing massively to draining potable water is... interesting,taking about ai fixing the pending water crisis when it is contributing massively to draining potable water is interesting,positive
